timestamp,open,high,low,close,volume,spread
2025-05-08,3376.532,3414.905,3288.835,3316.44,143.4138,0.827
2025-05-09,3316.46,3347.665,3274.72,3324.245,89.9701,0.673
2025-05-11,3272.57,3295.605,3265.96,3287.675,10.098,1.147
2025-05-12,3287.73,3289.838,3207.8,3236.895,100.558,0.718
2025-05-13,3236.94,3265.69,3215.93,3254.35,77.674,0.655
2025-05-14,3254.475,3254.695,3167.93,3186.17,117.4322,0.777
2025-05-15,3186.125,3252.355,3120.65,3237.2,120.1505,0.787
2025-05-16,3237.17,3244.665,3154.05,3203.12,101.118,0.817
2025-05-18,3219.415,3245.44,3206.53,3234.885,13.2382,0.821
2025-05-19,3234.915,3249.88,3206.6,3222.55,75.8388,0.69
2025-05-20,3222.58,3304.265,3204.59,3290.865,89.7738,0.674
2025-05-21,3290.815,3324.976,3285.49,3320.168,93.1393,0.643
2025-05-22,3320.288,3345.536,3279.26,3300.076,94.9707,0.636
2025-05-23,3300.115,3366.026,3287.134,3357.67,87.408,0.643
2025-05-25,3356.516,3356.516,3341.205,3342.65,6.0553,0.674
2025-05-26,3342.714,3356.896,3323.725,3346.274,45.3308,0.698
2025-05-27,3346.258,3350.062,3285.03,3309.472,71.2391,0.633
2025-05-28,3309.475,3325.685,3250.235,3259.926,75.5799,0.661
2025-05-29,3259.826,3331.235,3245.575,3315.694,92.1777,0.629
2025-05-30,3315.735,3322.842,3271.54,3289.365,76.4427,0.643
2025-06-01,3298.72,3316.8,3295.886,3310.244,5.2107,0.705
2025-06-02,3310.305,3392.285,3301.524,3387.55,93.2002,0.624
2025-06-03,3387.564,3388.775,3333.04,3359.992,83.6445,0.631
2025-06-04,3359.994,3384.798,3343.796,3378.24,80.1117,0.615
2025-06-05,3378.17,3403.51,3339.486,3361.925,87.6822,0.636
2025-06-06,3361.842,3375.675,3307.205,3310.66,90.5111,0.604
2025-06-08,3312.348,3321.33,3309.31,3318.116,3.4425,0.679
2025-06-09,3318.204,3338.265,3293.625,3326.854,79.0944,0.572
2025-06-10,3326.864,3349.185,3301.942,3328.029,83.5476,0.585
2025-06-11,3328.064,3373.535,3319.59,3365.558,71.0163,0.596
2025-06-12,3365.495,3399.04,3338.768,3395.895,87.8305,0.593
2025-06-13,3395.775,3446.896,3391.82,3432.55,111.6846,0.571
2025-06-15,3451.89,3451.89,3428.938,3444.284,6.3594,0.646
2025-06-16,3444.252,3451.394,3382.845,3402.912,80.747,0.574
2025-06-17,3402.934,3403.351,3366.194,3387.454,67.987,0.579
2025-06-18,3387.326,3400.13,3362.695,3375.168,74.7864,0.611
2025-06-19,3375.188,3388.122,3347.583,3368.885,57.4618,0.581
2025-06-20,3368.918,3374.558,3340.438,3368.635,50.5357,0.554
2025-06-22,3390.748,3397.275,3371.232,3372.826,5.3794,0.738
2025-06-23,3372.79,3393.572,3341.46,3344.312,62.5695,0.591
2025-06-24,3344.412,3357.935,3295.435,3324.284,66.304,0.574
2025-06-25,3324.264,3340.288,3311.985,3339.078,50.4225,0.56
2025-06-26,3339.094,3350.365,3309.998,3318.792,60.7146,0.627
2025-06-27,3318.695,3322.149,3255.805,3274.285,64.0267,0.567
2025-06-29,3272.93,3282.025,3247.338,3263.868,4.913,0.717
2025-06-30,3263.854,3314.676,3259.515,3312.575,69.4722,0.547
2025-07-01,3312.537,3358.16,3309.95,3338.164,73.9738,0.553
2025-07-02,3338.194,3365.785,3327.58,3349.406,62.4277,0.558
2025-07-03,3349.434,3363.798,3311.609,3330.922,70.2088,0.549
2025-07-04,3330.85,3345.165,3325.91,3336.587,36.8352,0.598
