timestamp,open,high,low,close,volume,spread
2024-09-04 16:00:00,2494.105,2498.015,2493.21,2496.793,3.6251,0.384
2024-09-04 17:00:00,2496.808,2497.39,2493.582,2494.045,3.1378,0.396
2024-09-04 18:00:00,2494.035,2495.685,2492.53,2494.738,3.0996,0.404
2024-09-04 19:00:00,2494.768,2494.884,2491.609,2493.454,5.0537,0.347
2024-09-04 20:00:00,2493.45,2497.01,2492.994,2495.78,1.7471,0.351
2024-09-04 22:00:00,2495.545,2496.28,2494.647,2495.43,0.5539,0.454
2024-09-04 23:00:00,2495.432,2497.0,2495.17,2495.915,1.2991,0.438
2024-09-05 00:00:00,2495.976,2496.62,2494.56,2495.258,2.0918,0.405
2024-09-05 01:00:00,2495.28,2499.39,2494.59,2496.528,4.8743,0.427
2024-09-05 02:00:00,2496.5,2499.02,2496.328,2498.152,2.5093,0.413
2024-09-05 03:00:00,2498.141,2498.676,2494.686,2494.92,2.7514,0.425
2024-09-05 04:00:00,2494.915,2495.174,2493.878,2494.328,1.9845,0.413
2024-09-05 05:00:00,2494.34,2502.373,2494.064,2502.0,3.5594,0.408
2024-09-05 06:00:00,2502.01,2507.0,2500.885,2504.486,5.4164,0.379
2024-09-05 07:00:00,2504.385,2507.645,2503.083,2506.52,3.4073,0.388
2024-09-05 08:00:00,2506.57,2516.708,2506.06,2514.748,5.3156,0.387
2024-09-05 09:00:00,2514.798,2517.35,2514.774,2515.601,3.796,0.386
2024-09-05 10:00:00,2515.59,2517.01,2513.414,2516.414,3.3291,0.379
2024-09-05 11:00:00,2516.384,2518.447,2513.703,2515.265,4.5571,0.382
2024-09-05 12:00:00,2515.28,2523.562,2514.185,2517.801,7.9001,0.413
2024-09-05 13:00:00,2517.81,2519.45,2512.55,2514.835,8.5479,0.391
2024-09-05 14:00:00,2515.008,2520.656,2507.705,2508.786,14.1815,0.364
2024-09-05 15:00:00,2508.792,2511.048,2503.965,2507.2,7.1667,0.362
2024-09-05 16:00:00,2507.22,2511.65,2506.155,2510.47,4.4949,0.37
2024-09-05 17:00:00,2510.465,2515.46,2509.355,2515.185,3.9314,0.373
2024-09-05 18:00:00,2515.188,2516.922,2514.851,2515.695,2.7769,0.355
2024-09-05 19:00:00,2515.69,2516.185,2513.664,2514.935,3.0493,0.341
2024-09-05 20:00:00,2514.978,2517.012,2514.928,2516.76,1.2679,0.331
2024-09-05 22:00:00,2516.83,2517.148,2515.79,2516.212,0.639,0.416
2024-09-05 23:00:00,2516.195,2518.016,2516.16,2517.338,1.9435,0.427
2024-09-06 00:00:00,2517.37,2517.75,2515.655,2515.996,1.6224,0.412
2024-09-06 01:00:00,2515.995,2516.752,2513.548,2513.896,3.1555,0.419
2024-09-06 02:00:00,2513.885,2518.118,2513.105,2517.828,2.8476,0.415
2024-09-06 03:00:00,2517.84,2518.452,2517.034,2518.334,1.7673,0.412
2024-09-06 04:00:00,2518.338,2519.572,2517.87,2518.504,1.9418,0.411
2024-09-06 05:00:00,2518.5,2521.896,2518.495,2520.138,3.4314,0.405
2024-09-06 06:00:00,2520.145,2521.471,2516.708,2519.265,5.5668,0.395
2024-09-06 07:00:00,2519.23,2519.965,2516.35,2516.572,3.8889,0.393
2024-09-06 08:00:00,2516.545,2518.344,2515.566,2517.92,3.1302,0.384
2024-09-06 09:00:00,2517.935,2519.99,2516.434,2519.284,3.7059,0.395
2024-09-06 10:00:00,2519.274,2519.885,2517.295,2519.029,2.7082,0.386
2024-09-06 11:00:00,2519.035,2520.399,2514.77,2516.33,4.3437,0.385
2024-09-06 12:00:00,2516.3,2529.305,2507.454,2522.306,11.795,0.433
2024-09-06 13:00:00,2522.37,2523.06,2502.21,2509.476,16.554,0.375
2024-09-06 14:00:00,2509.476,2515.68,2500.535,2506.8,16.1031,0.379
2024-09-06 15:00:00,2506.86,2518.545,2503.73,2505.496,15.2505,0.381
2024-09-06 16:00:00,2505.485,2505.845,2485.2,2489.13,13.2278,0.38
2024-09-06 17:00:00,2489.075,2497.065,2485.976,2495.67,7.9205,0.376
2024-09-06 18:00:00,2495.665,2496.98,2492.132,2494.681,4.3859,0.368
2024-09-06 19:00:00,2494.775,2496.915,2490.772,2496.022,4.6345,0.358
2024-09-06 20:00:00,2495.992,2497.95,2494.842,2497.42,1.6417,0.368
2024-09-08 22:00:00,2498.0,2498.178,2496.244,2497.94,1.3886,0.449
2024-09-08 23:00:00,2497.99,2498.364,2495.62,2496.95,2.3241,0.441
2024-09-09 00:00:00,2496.98,2498.355,2495.732,2496.052,2.5558,0.412
2024-09-09 01:00:00,2496.024,2498.764,2494.838,2497.785,5.9958,0.408
2024-09-09 02:00:00,2497.834,2499.124,2497.045,2497.245,3.6655,0.407
2024-09-09 03:00:00,2497.21,2500.536,2496.816,2499.322,2.4828,0.402
2024-09-09 04:00:00,2499.316,2499.53,2497.564,2498.28,1.9526,0.405
2024-09-09 05:00:00,2498.23,2498.35,2487.5,2487.917,5.0259,0.387
2024-09-09 06:00:00,2487.91,2493.665,2485.63,2489.805,7.3487,0.383
2024-09-09 07:00:00,2489.835,2496.775,2488.915,2494.315,8.5737,0.379
2024-09-09 08:00:00,2494.364,2495.708,2490.125,2492.274,6.6593,0.385
2024-09-09 09:00:00,2492.285,2497.676,2492.165,2496.475,4.1011,0.382
2024-09-09 10:00:00,2496.49,2499.235,2493.175,2494.525,4.7844,0.383
2024-09-09 11:00:00,2494.544,2498.962,2493.504,2497.332,3.1761,0.381
2024-09-09 12:00:00,2497.32,2504.182,2496.385,2500.992,11.0149,0.418
2024-09-09 13:00:00,2500.98,2505.306,2499.364,2499.83,8.3197,0.428
2024-09-09 14:00:00,2499.824,2501.27,2493.31,2496.917,8.6382,0.378
2024-09-09 15:00:00,2496.925,2499.715,2493.636,2499.165,7.834,0.334
2024-09-09 16:00:00,2499.16,2505.32,2499.16,2504.44,4.3437,0.378
2024-09-09 17:00:00,2504.425,2506.63,2499.554,2500.069,4.4564,0.366
2024-09-09 18:00:00,2500.088,2505.372,2499.518,2504.825,5.065,0.332
2024-09-09 19:00:00,2504.82,2506.172,2502.775,2506.064,3.36,0.262
2024-09-09 20:00:00,2506.058,2507.272,2505.364,2506.41,1.6848,0.341
2024-09-09 22:00:00,2506.7,2507.2,2505.936,2507.1,0.6858,0.441
2024-09-09 23:00:00,2507.03,2507.74,2505.8,2506.835,0.8077,0.431
2024-09-10 00:00:00,2506.87,2507.57,2504.865,2505.465,2.4675,0.412
2024-09-10 01:00:00,2505.545,2506.895,2502.875,2503.886,4.4036,0.417
2024-09-10 02:00:00,2503.904,2504.09,2501.854,2503.088,2.329,0.413
2024-09-10 03:00:00,2503.06,2504.438,2501.52,2502.614,2.1657,0.409
2024-09-10 04:00:00,2502.616,2502.94,2501.083,2501.806,1.7173,0.418
2024-09-10 05:00:00,2501.8,2504.996,2500.812,2503.92,2.8564,0.406
2024-09-10 06:00:00,2503.905,2506.68,2503.44,2505.172,4.7321,0.389
2024-09-10 07:00:00,2505.17,2507.785,2502.19,2502.8,4.4529,0.388
2024-09-10 08:00:00,2502.765,2503.206,2500.204,2502.364,4.6791,0.387
2024-09-10 09:00:00,2502.376,2506.168,2500.22,2506.134,4.8313,0.382
2024-09-10 10:00:00,2506.145,2509.745,2505.221,2505.75,4.5877,0.385
2024-09-10 11:00:00,2505.694,2507.235,2504.272,2504.656,4.2943,0.378
2024-09-10 12:00:00,2504.615,2514.105,2504.542,2513.899,6.4965,0.375
2024-09-10 13:00:00,2513.935,2515.426,2506.322,2506.876,10.3116,0.388
2024-09-10 14:00:00,2506.842,2509.334,2501.05,2509.135,8.799,0.38
2024-09-10 15:00:00,2509.195,2518.5,2508.348,2512.825,5.6212,0.389
2024-09-10 16:00:00,2512.855,2515.585,2510.744,2514.502,4.2507,0.373
2024-09-10 17:00:00,2514.48,2515.74,2512.96,2513.256,3.9997,0.376
2024-09-10 18:00:00,2513.235,2516.706,2512.18,2516.415,3.9699,0.371
2024-09-10 19:00:00,2516.4,2517.56,2514.195,2517.344,3.734,0.336
2024-09-10 20:00:00,2517.365,2517.532,2515.835,2516.635,1.4488,0.344
2024-09-10 22:00:00,2516.665,2517.141,2516.257,2516.57,0.5507,0.449
2024-09-10 23:00:00,2516.607,2518.902,2516.475,2518.75,1.4247,0.426
2024-09-11 00:00:00,2518.722,2519.22,2516.262,2516.662,2.8208,0.404
2024-09-11 01:00:00,2516.64,2522.625,2515.05,2518.772,6.6724,0.412
2024-09-11 02:00:00,2518.67,2520.42,2517.655,2518.86,4.3237,0.403
2024-09-11 03:00:00,2518.875,2520.05,2516.865,2519.506,3.2058,0.402
2024-09-11 04:00:00,2519.505,2520.26,2518.654,2519.652,2.805,0.41
2024-09-11 05:00:00,2519.641,2522.545,2519.39,2521.366,4.9419,0.411
2024-09-11 06:00:00,2521.36,2529.085,2520.955,2526.649,6.7113,0.388
2024-09-11 07:00:00,2526.654,2527.855,2520.815,2521.522,4.0034,0.383
2024-09-11 08:00:00,2521.505,2527.29,2520.765,2524.36,4.8404,0.399
2024-09-11 09:00:00,2524.37,2524.765,2522.09,2523.33,2.975,0.386
2024-09-11 10:00:00,2523.3,2523.385,2519.83,2521.804,3.5762,0.377
2024-09-11 11:00:00,2521.86,2524.262,2520.815,2522.295,3.9329,0.386
2024-09-11 12:00:00,2522.245,2523.98,2502.252,2508.24,13.238,0.456
2024-09-11 13:00:00,2508.194,2512.955,2503.254,2509.735,20.4739,0.413
2024-09-11 14:00:00,2509.73,2510.515,2501.024,2509.518,18.6607,0.41
2024-09-11 15:00:00,2509.572,2515.025,2508.795,2514.848,11.4504,0.401
2024-09-11 16:00:00,2514.86,2520.144,2513.746,2515.316,8.1589,0.376
2024-09-11 17:00:00,2515.274,2516.945,2512.472,2514.644,8.046,0.4
2024-09-11 18:00:00,2514.649,2516.41,2511.316,2511.57,6.3446,0.394
2024-09-11 19:00:00,2511.555,2513.268,2509.875,2513.003,4.5728,0.379
2024-09-11 20:00:00,2512.988,2513.922,2511.359,2511.81,1.4483,0.34
2024-09-11 22:00:00,2511.8,2513.944,2511.78,2512.958,0.7956,0.502
2024-09-11 23:00:00,2512.96,2513.152,2511.87,2512.0,0.7944,0.428
2024-09-12 00:00:00,2511.984,2512.51,2511.14,2512.3,1.7432,0.408
2024-09-12 01:00:00,2512.29,2515.27,2511.775,2513.234,4.237,0.41
2024-09-12 02:00:00,2513.235,2514.164,2511.085,2512.265,3.0793,0.407
2024-09-12 03:00:00,2512.29,2516.175,2512.23,2515.918,2.1903,0.406
2024-09-12 04:00:00,2515.915,2517.864,2515.685,2517.1,1.7443,0.4
2024-09-12 05:00:00,2517.096,2519.85,2517.096,2519.544,3.1254,0.407
2024-09-12 06:00:00,2519.548,2522.354,2516.814,2516.978,3.8586,0.374
2024-09-12 07:00:00,2516.995,2517.79,2514.57,2515.955,4.4664,0.359
2024-09-12 08:00:00,2515.95,2519.382,2515.16,2517.444,4.432,0.388
2024-09-12 09:00:00,2517.45,2519.252,2516.44,2518.89,2.3591,0.382
2024-09-12 10:00:00,2518.87,2521.1,2513.236,2513.276,3.81,0.371
2024-09-12 11:00:00,2513.26,2520.425,2513.085,2519.615,4.9046,0.364
2024-09-12 12:00:00,2519.62,2535.382,2518.954,2528.6,10.3864,0.412
2024-09-12 13:00:00,2528.609,2551.725,2522.168,2545.506,16.5881,0.388
2024-09-12 14:00:00,2545.466,2554.8,2541.92,2553.435,12.293,0.408
2024-09-12 15:00:00,2553.446,2555.25,2548.931,2553.344,8.3396,0.416
2024-09-12 16:00:00,2553.359,2553.782,2544.9,2550.755,6.7667,0.409
2024-09-12 17:00:00,2550.763,2554.891,2550.226,2554.1,5.4471,0.41
2024-09-12 18:00:00,2554.07,2558.86,2552.095,2555.976,5.2234,0.415
2024-09-12 19:00:00,2556.022,2559.185,2554.63,2557.902,6.1269,0.39
2024-09-12 20:00:00,2557.88,2560.146,2556.824,2558.805,3.1199,0.361
2024-09-12 22:00:00,2558.6,2559.576,2557.301,2557.5,1.3997,0.486
2024-09-12 23:00:00,2557.55,2558.64,2556.752,2558.544,2.2292,0.426
2024-09-13 00:00:00,2558.54,2562.79,2556.83,2561.654,3.7881,0.403
2024-09-13 01:00:00,2561.685,2568.115,2560.024,2563.319,7.1254,0.41
2024-09-13 02:00:00,2563.328,2565.705,2561.694,2565.474,3.6319,0.412
2024-09-13 03:00:00,2565.48,2570.138,2564.755,2568.005,3.0908,0.414
2024-09-13 04:00:00,2568.0,2570.149,2566.72,2568.97,1.8247,0.423
2024-09-13 05:00:00,2568.95,2570.334,2566.0,2566.632,3.4514,0.396
2024-09-13 06:00:00,2566.635,2568.87,2563.218,2567.205,6.4704,0.383
2024-09-13 07:00:00,2567.218,2571.106,2563.975,2569.862,8.5966,0.407
2024-09-13 08:00:00,2569.875,2571.056,2565.89,2570.058,9.2975,0.428
2024-09-13 09:00:00,2569.942,2573.02,2567.072,2568.64,8.7324,0.428
2024-09-13 10:00:00,2568.635,2569.405,2565.698,2567.072,4.9537,0.405
2024-09-13 11:00:00,2567.154,2568.375,2563.77,2567.388,4.8716,0.413
2024-09-13 12:00:00,2567.49,2575.968,2566.105,2575.888,9.0472,0.403
2024-09-13 13:00:00,2575.884,2583.476,2573.575,2577.913,15.8673,0.433
2024-09-13 14:00:00,2577.908,2580.25,2573.192,2578.408,13.2067,0.438
2024-09-13 15:00:00,2578.487,2582.505,2573.76,2582.255,11.1407,0.423
2024-09-13 16:00:00,2582.278,2585.23,2580.158,2584.38,7.2452,0.406
2024-09-13 17:00:00,2584.385,2586.145,2581.595,2582.785,5.9567,0.382
2024-09-13 18:00:00,2582.795,2583.928,2580.784,2582.36,6.4869,0.367
2024-09-13 19:00:00,2582.376,2582.995,2578.718,2582.705,2.8134,0.348
2024-09-13 20:00:00,2582.71,2582.982,2577.8,2578.015,1.7693,0.384
2024-09-15 22:00:00,2579.02,2580.75,2577.618,2580.12,2.3095,0.487
2024-09-15 23:00:00,2580.212,2580.44,2578.35,2579.205,2.2065,0.418
2024-09-16 00:00:00,2579.2,2582.44,2578.93,2581.458,2.0251,0.432
2024-09-16 01:00:00,2581.46,2582.962,2579.978,2581.8,2.1003,0.395
2024-09-16 02:00:00,2581.774,2585.898,2581.598,2585.48,3.143,0.429
2024-09-16 03:00:00,2585.475,2589.058,2583.855,2586.43,2.6958,0.395
2024-09-16 04:00:00,2586.425,2586.818,2585.034,2585.895,2.1385,0.424
2024-09-16 05:00:00,2585.828,2589.49,2585.574,2588.846,2.5739,0.412
2024-09-16 06:00:00,2588.844,2589.695,2585.225,2585.375,4.4344,0.373
2024-09-16 07:00:00,2585.359,2585.658,2579.56,2582.2,5.529,0.38
2024-09-16 08:00:00,2582.185,2588.6,2581.456,2586.925,5.7141,0.401
2024-09-16 09:00:00,2586.93,2588.384,2584.29,2585.618,4.476,0.4
2024-09-16 10:00:00,2585.623,2586.44,2575.335,2579.84,4.5542,0.391
2024-09-16 11:00:00,2579.862,2583.275,2578.8,2583.06,4.7071,0.408
2024-09-16 12:00:00,2583.07,2583.57,2578.595,2583.48,8.1073,0.42
2024-09-16 13:00:00,2583.455,2589.41,2581.315,2588.31,10.8374,0.391
2024-09-16 14:00:00,2588.355,2588.665,2576.16,2580.294,11.7066,0.393
2024-09-16 15:00:00,2580.326,2582.005,2577.765,2579.934,7.8341,0.406
2024-09-16 16:00:00,2579.966,2584.149,2579.644,2583.728,5.1968,0.409
2024-09-16 17:00:00,2583.724,2584.205,2579.955,2582.649,4.8024,0.419
2024-09-16 18:00:00,2582.694,2582.952,2580.264,2581.064,4.343,0.407
2024-09-16 19:00:00,2581.074,2583.41,2579.718,2582.61,3.434,0.343
2024-09-16 20:00:00,2582.6,2583.505,2581.925,2582.61,1.6233,0.346
2024-09-16 22:00:00,2582.71,2583.685,2582.236,2583.0,0.99,0.528
2024-09-16 23:00:00,2583.068,2584.004,2582.275,2583.775,1.5352,0.421
2024-09-17 00:00:00,2583.77,2584.484,2580.316,2580.322,1.9337,0.419
2024-09-17 01:00:00,2580.31,2582.785,2578.486,2582.659,2.743,0.41
2024-09-17 02:00:00,2582.67,2586.36,2581.1,2581.65,2.6027,0.415
2024-09-17 03:00:00,2581.61,2581.61,2576.864,2577.27,3.476,0.402
2024-09-17 04:00:00,2577.198,2579.23,2574.978,2576.932,2.5373,0.414
2024-09-17 05:00:00,2576.94,2579.652,2574.615,2579.399,2.2557,0.413
2024-09-17 06:00:00,2579.408,2587.03,2579.399,2584.424,4.9932,0.359
2024-09-17 07:00:00,2584.42,2585.748,2582.804,2583.894,5.9246,0.322
2024-09-17 08:00:00,2583.87,2584.238,2577.68,2580.195,7.5772,0.313
2024-09-17 09:00:00,2580.15,2580.2,2571.824,2573.649,5.6608,0.359
2024-09-17 10:00:00,2573.634,2576.166,2569.81,2573.069,4.8234,0.373
2024-09-17 11:00:00,2573.114,2581.78,2572.32,2579.935,5.2241,0.375
2024-09-17 12:00:00,2579.96,2581.69,2568.384,2577.833,8.9215,0.396
2024-09-17 13:00:00,2577.819,2579.59,2573.155,2573.775,10.4965,0.383
2024-09-17 14:00:00,2573.745,2582.296,2571.8,2576.516,11.1214,0.342
2024-09-17 15:00:00,2576.525,2577.11,2561.82,2565.665,9.2318,0.35
2024-09-17 16:00:00,2565.652,2566.665,2561.492,2563.155,6.3119,0.383
2024-09-17 17:00:00,2563.165,2570.515,2560.984,2569.98,5.8291,0.351
2024-09-17 18:00:00,2569.97,2571.706,2568.694,2570.206,5.6082,0.349
2024-09-17 19:00:00,2570.205,2571.192,2567.022,2568.706,5.7638,0.317
2024-09-17 20:00:00,2568.712,2570.34,2568.362,2569.51,2.1576,0.344
2024-09-17 22:00:00,2569.475,2571.43,2569.296,2570.814,0.764,0.402
2024-09-17 23:00:00,2570.804,2574.45,2570.77,2574.095,1.9662,0.42
2024-09-18 00:00:00,2574.085,2574.904,2571.55,2573.09,2.6782,0.42
2024-09-18 01:00:00,2573.084,2576.544,2571.641,2572.265,5.207,0.404
2024-09-18 02:00:00,2572.33,2574.206,2570.065,2573.848,3.4443,0.415
2024-09-18 03:00:00,2573.866,2576.496,2572.82,2575.978,3.1214,0.413
2024-09-18 04:00:00,2575.985,2576.508,2568.075,2568.73,2.9849,0.399
2024-09-18 05:00:00,2568.69,2569.33,2565.86,2567.774,7.0694,0.309
2024-09-18 06:00:00,2567.786,2570.075,2566.725,2569.15,4.8656,0.35
2024-09-18 07:00:00,2569.17,2572.05,2568.765,2571.68,4.5046,0.374
2024-09-18 08:00:00,2571.685,2572.03,2568.345,2569.822,4.1677,0.384
2024-09-18 09:00:00,2569.81,2572.01,2568.025,2572.01,3.8425,0.377
2024-09-18 10:00:00,2572.005,2578.185,2571.095,2576.23,4.3077,0.374
2024-09-18 11:00:00,2576.23,2580.755,2575.13,2577.47,4.2707,0.375
2024-09-18 12:00:00,2577.485,2578.906,2573.55,2576.314,5.409,0.381
2024-09-18 13:00:00,2576.304,2578.65,2568.655,2571.856,6.66,0.372
2024-09-18 14:00:00,2571.83,2574.89,2568.085,2571.718,6.0728,0.371
2024-09-18 15:00:00,2571.734,2574.55,2568.165,2569.755,5.6426,0.37
2024-09-18 16:00:00,2569.81,2575.304,2568.975,2574.965,5.6989,0.403
2024-09-18 17:00:00,2574.97,2574.97,2567.094,2567.825,5.5004,0.415
2024-09-18 18:00:00,2567.885,2600.256,2567.518,2575.794,24.3855,0.482
2024-09-18 19:00:00,2575.81,2576.23,2546.88,2549.024,24.2821,0.389
2024-09-18 20:00:00,2548.934,2560.96,2548.351,2559.135,3.8697,0.445
2024-09-18 22:00:00,2559.165,2561.6,2555.86,2559.36,2.259,0.504
2024-09-18 23:00:00,2559.375,2559.78,2556.374,2559.354,2.1491,0.419
2024-09-19 00:00:00,2559.359,2559.65,2557.02,2558.88,4.0526,0.386
2024-09-19 01:00:00,2558.855,2558.896,2551.224,2555.29,6.8788,0.405
2024-09-19 02:00:00,2555.3,2566.762,2555.3,2564.15,7.3289,0.404
2024-09-19 03:00:00,2564.11,2565.388,2561.37,2564.101,5.4939,0.381
2024-09-19 04:00:00,2564.065,2564.2,2559.63,2564.149,3.0176,0.41
2024-09-19 05:00:00,2564.154,2574.594,2564.085,2574.555,7.4864,0.366
2024-09-19 06:00:00,2574.565,2578.85,2573.95,2575.895,9.8283,0.362
2024-09-19 07:00:00,2575.902,2584.704,2575.09,2584.454,10.292,0.358
2024-09-19 08:00:00,2584.47,2586.66,2581.425,2585.03,7.6306,0.39
2024-09-19 09:00:00,2585.025,2594.915,2584.105,2591.895,9.7112,0.407
2024-09-19 10:00:00,2591.89,2591.926,2586.0,2588.684,7.2799,0.396
2024-09-19 11:00:00,2588.725,2589.805,2584.445,2589.478,7.9827,0.413
2024-09-19 12:00:00,2589.47,2591.295,2573.25,2576.77,11.2761,0.407
2024-09-19 13:00:00,2576.76,2582.641,2569.82,2575.248,12.4036,0.42
2024-09-19 14:00:00,2575.34,2584.705,2571.81,2581.29,15.8535,0.384
2024-09-19 15:00:00,2581.297,2589.455,2580.492,2589.135,11.1135,0.398
2024-09-19 16:00:00,2589.194,2592.65,2587.803,2591.79,7.8459,0.381
2024-09-19 17:00:00,2591.814,2592.75,2587.998,2590.623,6.6784,0.41
2024-09-19 18:00:00,2590.656,2590.866,2586.69,2588.355,5.9911,0.383
2024-09-19 19:00:00,2588.335,2588.935,2586.005,2588.474,4.9998,0.385
2024-09-19 20:00:00,2588.465,2589.851,2586.014,2586.865,2.5502,0.373
2024-09-19 22:00:00,2586.845,2587.98,2586.232,2587.83,0.8864,0.481
2024-09-19 23:00:00,2587.792,2587.87,2586.515,2587.326,1.0092,0.417
2024-09-20 00:00:00,2587.32,2588.59,2586.18,2588.17,2.3923,0.406
2024-09-20 01:00:00,2588.21,2589.57,2584.854,2588.326,4.9232,0.395
2024-09-20 02:00:00,2588.305,2592.63,2587.484,2591.645,4.6539,0.405
2024-09-20 03:00:00,2591.65,2593.685,2591.005,2591.515,5.1079,0.401
2024-09-20 04:00:00,2591.5,2594.425,2591.39,2593.814,1.5603,0.397
2024-09-20 05:00:00,2593.9,2595.225,2592.515,2594.655,3.1688,0.411
2024-09-20 06:00:00,2594.59,2607.147,2594.395,2605.51,8.793,0.34
2024-09-20 07:00:00,2605.544,2609.795,2604.825,2607.21,7.5579,0.355
2024-09-20 08:00:00,2607.21,2612.78,2605.55,2609.825,5.737,0.371
2024-09-20 09:00:00,2609.84,2610.58,2602.598,2606.395,4.7364,0.38
2024-09-20 10:00:00,2606.405,2614.246,2606.285,2613.31,7.6342,0.415
